Age,BusinessTravel_Travel_Rarely,BusinessTravel_Travel_Frequently,BusinessTravel_Non-Travel,DailyRate,Department_Sales,Department_Research & Development,Department_Human Resources,DistanceFromHome,Education,EducationField_Marketing,EducationField_Medical,EducationField_Life Sciences,EducationField_Human Resources,EducationField_Technical Degree,EducationField_Other,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole_Manager,JobRole_Laboratory Technician,JobRole_Sales Executive,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Human Resources,JobRole_Healthcare Representative,JobRole_Sales Representative,JobSatisfaction,MaritalStatus_Single,MaritalStatus_Married,MaritalStatus_Divorced,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18_Y,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
19.0,1.0,0.0,0.0,303.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,243.0,2.0,1.0,47.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1102.0,9241.0,1.0,1.0,0.0,22.0,4.0,3.0,80.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,1
29.0,1.0,0.0,0.0,896.0,0.0,1.0,0.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,315.0,3.0,1.0,86.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2389.0,14961.0,1.0,1.0,1.0,13.0,3.0,3.0,80.0,0.0,4.0,3.0,2.0,4.0,3.0,0.0,1.0,1
38.0,1.0,0.0,0.0,1084.0,0.0,1.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,273.0,4.0,1.0,54.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,6261.0,4185.0,3.0,1.0,0.0,18.0,3.0,1.0,80.0,1.0,9.0,3.0,1.0,7.0,7.0,1.0,7.0,0
36.0,0.0,0.0,1.0,1105.0,0.0,1.0,0.0,24.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,419.0,2.0,0.0,47.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5674.0,6927.0,7.0,1.0,0.0,15.0,3.0,3.0,80.0,1.0,11.0,3.0,3.0,9.0,8.0,0.0,8.0,0
26.0,0.0,1.0,0.0,921.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1068.0,1.0,0.0,66.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2007.0,25265.0,1.0,1.0,0.0,13.0,3.0,3.0,80.0,2.0,5.0,5.0,3.0,5.0,3.0,1.0,3.0,0
30.0,1.0,0.0,0.0,945.0,1.0,0.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1876.0,2.0,1.0,89.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1081.0,16019.0,1.0,1.0,0.0,13.0,3.0,3.0,80.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1
33.0,0.0,1.0,0.0,1141.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,3.0,0.0,42.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5376.0,3193.0,2.0,1.0,0.0,19.0,3.0,1.0,80.0,2.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0,0
20.0,0.0,1.0,0.0,769.0,1.0,0.0,0.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1077.0,4.0,0.0,54.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2323.0,17205.0,1.0,1.0,1.0,14.0,3.0,2.0,80.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,1
35.0,0.0,1.0,0.0,944.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,314.0,3.0,0.0,92.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,8789.0,9096.0,1.0,1.0,0.0,14.0,3.0,1.0,80.0,0.0,10.0,3.0,4.0,10.0,7.0,0.0,8.0,0
42.0,0.0,0.0,1.0,179.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1231.0,4.0,1.0,79.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6272.0,12858.0,7.0,1.0,0.0,16.0,3.0,1.0,80.0,1.0,10.0,3.0,4.0,4.0,3.0,0.0,3.0,0
46.0,1.0,0.0,0.0,991.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1314.0,4.0,0.0,44.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3423.0,22957.0,6.0,1.0,0.0,12.0,3.0,3.0,80.0,0.0,10.0,3.0,4.0,7.0,6.0,5.0,7.0,0
27.0,1.0,0.0,0.0,1115.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,700.0,1.0,1.0,54.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2045.0,15174.0,0.0,1.0,0.0,13.0,3.0,4.0,80.0,0.0,5.0,0.0,3.0,4.0,2.0,1.0,1.0,0
26.0,0.0,1.0,0.0,1096.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1918.0,3.0,1.0,61.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2544.0,7102.0,0.0,1.0,0.0,18.0,3.0,1.0,80.0,1.0,8.0,3.0,3.0,7.0,7.0,7.0,7.0,0
31.0,1.0,0.0,0.0,1112.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1673.0,1.0,0.0,67.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5476.0,22589.0,1.0,1.0,0.0,11.0,3.0,1.0,80.0,2.0,10.0,2.0,3.0,10.0,0.0,0.0,2.0,0
28.0,1.0,0.0,0.0,1434.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,3.0,1.0,50.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3441.0,11179.0,1.0,1.0,1.0,13.0,3.0,3.0,80.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1
47.0,1.0,0.0,0.0,1482.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,447.0,4.0,1.0,42.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,18300.0,16375.0,4.0,1.0,0.0,11.0,3.0,2.0,80.0,1.0,21.0,2.0,3.0,3.0,2.0,1.0,1.0,0
36.0,0.0,0.0,1.0,217.0,0.0,1.0,0.0,18.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1133.0,1.0,1.0,78.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,7779.0,23238.0,2.0,1.0,0.0,20.0,4.0,1.0,80.0,0.0,18.0,0.0,3.0,11.0,9.0,0.0,9.0,0
32.0,1.0,0.0,0.0,604.0,1.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1304.0,3.0,1.0,56.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,6209.0,11693.0,1.0,1.0,0.0,15.0,3.0,3.0,80.0,2.0,10.0,4.0,4.0,10.0,7.0,0.0,8.0,0
34.0,0.0,1.0,0.0,1003.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1140.0,4.0,1.0,95.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4033.0,15834.0,2.0,1.0,0.0,11.0,3.0,4.0,80.0,0.0,5.0,3.0,2.0,3.0,2.0,0.0,2.0,0
35.0,1.0,0.0,0.0,819.0,0.0,1.0,0.0,18.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1621.0,2.0,1.0,48.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5208.0,26312.0,1.0,1.0,0.0,11.0,3.0,4.0,80.0,0.0,16.0,2.0,3.0,16.0,15.0,1.0,10.0,0
36.0,0.0,1.0,0.0,541.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,481.0,1.0,1.0,48.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,9699.0,7246.0,4.0,1.0,0.0,11.0,3.0,1.0,80.0,1.0,16.0,2.0,3.0,13.0,9.0,1.0,12.0,0
36.0,1.0,0.0,0.0,796.0,0.0,1.0,0.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1073.0,4.0,0.0,51.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,8858.0,15669.0,0.0,1.0,0.0,11.0,3.0,2.0,80.0,0.0,15.0,2.0,2.0,14.0,8.0,7.0,8.0,0
29.0,1.0,0.0,0.0,1328.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,94.0,3.0,1.0,76.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2703.0,4956.0,0.0,1.0,0.0,23.0,4.0,4.0,80.0,1.0,6.0,3.0,3.0,5.0,4.0,0.0,4.0,0
37.0,0.0,0.0,1.0,728.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,380.0,1.0,0.0,80.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,13603.0,11677.0,2.0,1.0,1.0,18.0,3.0,1.0,80.0,2.0,15.0,2.0,3.0,5.0,2.0,0.0,2.0,0
55.0,1.0,0.0,0.0,725.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,787.0,4.0,1.0,78.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19859.0,21199.0,5.0,1.0,1.0,13.0,3.0,4.0,80.0,1.0,24.0,2.0,3.0,5.0,2.0,1.0,4.0,1
37.0,1.0,0.0,0.0,1107.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,515.0,4.0,0.0,95.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3034.0,26914.0,1.0,1.0,0.0,12.0,3.0,3.0,80.0,1.0,18.0,2.0,2.0,18.0,7.0,12.0,17.0,0
52.0,0.0,0.0,1.0,715.0,0.0,1.0,0.0,19.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,791.0,4.0,1.0,41.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4258.0,26589.0,0.0,1.0,0.0,18.0,3.0,1.0,80.0,1.0,5.0,3.0,3.0,4.0,3.0,1.0,2.0,0
29.0,0.0,1.0,0.0,337.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1421.0,3.0,0.0,84.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,7553.0,22930.0,0.0,1.0,1.0,12.0,3.0,1.0,80.0,0.0,9.0,1.0,3.0,8.0,7.0,7.0,7.0,1
33.0,0.0,1.0,0.0,1111.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1395.0,2.0,1.0,61.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,9998.0,19293.0,6.0,1.0,0.0,13.0,3.0,1.0,80.0,0.0,8.0,2.0,4.0,5.0,4.0,1.0,2.0,0
24.0,1.0,0.0,0.0,1127.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,150.0,2.0,1.0,52.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2774.0,13257.0,0.0,1.0,0.0,12.0,3.0,3.0,80.0,1.0,6.0,2.0,3.0,5.0,3.0,1.0,2.0,0
51.0,1.0,0.0,0.0,1469.0,0.0,1.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,296.0,2.0,1.0,81.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,12490.0,15736.0,5.0,1.0,0.0,16.0,3.0,4.0,80.0,2.0,16.0,5.0,1.0,10.0,9.0,4.0,7.0,0
43.0,0.0,1.0,0.0,1422.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1849.0,1.0,1.0,92.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5675.0,19246.0,1.0,1.0,0.0,20.0,4.0,3.0,80.0,1.0,7.0,5.0,3.0,7.0,7.0,7.0,7.0,0
48.0,1.0,0.0,0.0,530.0,1.0,0.0,0.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,473.0,1.0,0.0,91.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,12504.0,23978.0,3.0,1.0,0.0,21.0,4.0,2.0,80.0,1.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,0
26.0,1.0,0.0,0.0,471.0,0.0,1.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,622.0,3.0,1.0,66.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2340.0,23213.0,1.0,1.0,1.0,18.0,3.0,2.0,80.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1
25.0,1.0,0.0,0.0,882.0,0.0,1.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1358.0,4.0,1.0,67.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3669.0,9075.0,3.0,1.0,0.0,11.0,3.0,3.0,80.0,3.0,7.0,6.0,2.0,3.0,2.0,1.0,2.0,0
42.0,1.0,0.0,0.0,1128.0,0.0,1.0,0.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1803.0,2.0,1.0,95.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5538.0,5696.0,5.0,1.0,0.0,18.0,3.0,3.0,80.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0
28.0,0.0,0.0,1.0,1476.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1315.0,3.0,0.0,55.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,6674.0,16392.0,0.0,1.0,0.0,11.0,3.0,1.0,80.0,3.0,10.0,6.0,3.0,9.0,8.0,7.0,5.0,0
28.0,1.0,0.0,0.0,1300.0,0.0,1.0,0.0,17.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,536.0,3.0,1.0,79.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4558.0,13535.0,1.0,1.0,0.0,12.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,10.0,0.0,1.0,8.0,0
36.0,1.0,0.0,0.0,329.0,1.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1436.0,3.0,0.0,98.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5647.0,13494.0,4.0,1.0,0.0,13.0,3.0,1.0,80.0,2.0,11.0,3.0,2.0,3.0,2.0,0.0,2.0,0
29.0,1.0,0.0,0.0,441.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1544.0,3.0,0.0,39.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9715.0,7288.0,3.0,1.0,0.0,13.0,3.0,3.0,80.0,1.0,9.0,3.0,3.0,7.0,7.0,0.0,7.0,0
52.0,1.0,0.0,0.0,994.0,0.0,1.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1118.0,2.0,1.0,87.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,10445.0,15322.0,7.0,1.0,0.0,19.0,3.0,4.0,80.0,0.0,18.0,4.0,3.0,8.0,6.0,4.0,0.0,0
29.0,1.0,0.0,0.0,153.0,0.0,1.0,0.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,4.0,0.0,49.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4193.0,12682.0,0.0,1.0,1.0,12.0,3.0,4.0,80.0,0.0,10.0,3.0,3.0,9.0,5.0,0.0,8.0,0
32.0,0.0,1.0,0.0,379.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,889.0,2.0,1.0,48.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,6524.0,8891.0,1.0,1.0,0.0,14.0,3.0,4.0,80.0,1.0,10.0,3.0,3.0,10.0,8.0,5.0,3.0,0
37.0,1.0,0.0,0.0,1462.0,0.0,1.0,0.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1411.0,1.0,0.0,94.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3629.0,19106.0,4.0,1.0,0.0,18.0,3.0,1.0,80.0,0.0,8.0,6.0,3.0,3.0,2.0,0.0,2.0,0
32.0,0.0,1.0,0.0,585.0,0.0,1.0,0.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1720.0,1.0,1.0,56.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3433.0,17360.0,6.0,1.0,0.0,13.0,3.0,1.0,80.0,1.0,10.0,3.0,2.0,5.0,2.0,1.0,3.0,0
31.0,1.0,0.0,0.0,691.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,438.0,4.0,1.0,73.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,7547.0,7143.0,4.0,1.0,0.0,12.0,3.0,4.0,80.0,3.0,13.0,3.0,3.0,7.0,7.0,1.0,7.0,0
22.0,1.0,0.0,0.0,253.0,0.0,1.0,0.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,511.0,1.0,0.0,43.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2244.0,24440.0,1.0,1.0,0.0,13.0,3.0,4.0,80.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,0
37.0,1.0,0.0,0.0,1017.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,340.0,3.0,0.0,83.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3920.0,18697.0,2.0,1.0,0.0,14.0,3.0,1.0,80.0,1.0,17.0,2.0,2.0,3.0,1.0,0.0,2.0,0
40.0,1.0,0.0,0.0,616.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1802.0,3.0,0.0,99.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3377.0,25605.0,4.0,1.0,0.0,17.0,3.0,4.0,80.0,1.0,7.0,5.0,2.0,4.0,3.0,0.0,2.0,0
22.0,1.0,0.0,0.0,594.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,169.0,3.0,1.0,100.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2523.0,19299.0,0.0,1.0,0.0,14.0,3.0,3.0,80.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,0
33.0,0.0,1.0,0.0,508.0,1.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,446.0,2.0,1.0,46.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4682.0,4317.0,3.0,1.0,0.0,14.0,3.0,3.0,80.0,0.0,9.0,6.0,2.0,7.0,7.0,0.0,1.0,0
58.0,1.0,0.0,0.0,1055.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1423.0,4.0,0.0,76.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19701.0,22456.0,3.0,1.0,1.0,21.0,4.0,3.0,80.0,1.0,32.0,3.0,3.0,9.0,8.0,1.0,5.0,0
30.0,1.0,0.0,0.0,1275.0,0.0,1.0,0.0,28.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,441.0,4.0,0.0,64.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5775.0,11934.0,1.0,1.0,0.0,13.0,3.0,4.0,80.0,2.0,11.0,2.0,3.0,10.0,8.0,1.0,9.0,0
35.0,1.0,0.0,0.0,1204.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1100.0,4.0,1.0,86.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9582.0,10333.0,0.0,1.0,1.0,22.0,4.0,1.0,80.0,0.0,9.0,2.0,3.0,8.0,7.0,4.0,7.0,1
30.0,1.0,0.0,0.0,852.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,104.0,4.0,1.0,55.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5126.0,15998.0,1.0,1.0,1.0,12.0,3.0,3.0,80.0,2.0,10.0,1.0,2.0,10.0,8.0,3.0,0.0,0
45.0,1.0,0.0,0.0,1329.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1635.0,4.0,0.0,59.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5770.0,5388.0,1.0,1.0,0.0,19.0,3.0,1.0,80.0,2.0,10.0,3.0,3.0,10.0,7.0,3.0,9.0,0
41.0,0.0,0.0,1.0,906.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1210.0,1.0,1.0,95.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2107.0,20293.0,6.0,1.0,0.0,17.0,3.0,1.0,80.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1
33.0,1.0,0.0,0.0,1069.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,969.0,2.0,0.0,42.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,6949.0,12291.0,0.0,1.0,0.0,14.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,5.0,0.0,1.0,4.0,0
55.0,1.0,0.0,0.0,147.0,0.0,1.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,389.0,2.0,1.0,37.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5415.0,15972.0,3.0,1.0,1.0,19.0,3.0,4.0,80.0,1.0,12.0,4.0,3.0,10.0,7.0,0.0,8.0,0
44.0,1.0,0.0,0.0,170.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1903.0,2.0,1.0,78.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5033.0,9364.0,2.0,1.0,0.0,15.0,3.0,4.0,80.0,1.0,10.0,5.0,3.0,2.0,0.0,2.0,2.0,0
44.0,0.0,0.0,1.0,489.0,0.0,1.0,0.0,23.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,132.0,2.0,1.0,67.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2042.0,25043.0,4.0,1.0,0.0,12.0,3.0,3.0,80.0,1.0,17.0,3.0,4.0,3.0,2.0,1.0,2.0,0
32.0,1.0,0.0,0.0,267.0,0.0,1.0,0.0,29.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2010.0,3.0,0.0,49.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2837.0,15919.0,1.0,1.0,0.0,13.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,6.0,2.0,4.0,1.0,0
